10.01.2010	1049.2	10
20.01.2010	1069.1
30.01.2010	1038.1
10.02.2010	1055.4
20.02.2010	1024
28.02.2010	1022.4
10.03.2010	1010.3
20.03.2010	1011.8
30.03.2010	1035
10.04.2010	1010.3
20.04.2010	1026.3
30.04.2010	1013.3
10.07.2010	1002.9
20.07.2010	1009.5
30.07.2010	1021.3
